"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"building","study_4",84,"hypothesis","The building has been left there for awhile, allowing the plants to grow undisturbed.",3,2,1,2,17721,-0.307832171,"why there is plant growth in an abandoned building",-0.536440710706476
"building","study_4",44,"hypothesis","the plants were grown while there was sunlight but have now been stopped by someone or something",4,3,2,3,16641,0.298469441,"why there is plant growth in an abandoned building",0.588564644151372
"building","study_4",99,"hypothesis","The plants have been growing for a long time",4,3,2,3,18123,0.298469441,"why there is plant growth in an abandoned building",0.588564644151372
"building","study_4",23,"hypothesis","It is possible that sunlight is not a reason plants grow.",2,2,2,2,16009,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",112,"hypothesis","These plants are being kept alive by sources other than sunlight",2,3,3,2.666666667,18458,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",122,"hypothesis","Many plants might be fungi, which tends to grow in dark, warm places, and if there is no sunlight entering the building, then these would be the kinds of plants that we would typically find.",3,3,4,3.333333333,18728,0.453794553,"why there is plant growth in an abandoned building",0.877370398224682
"building","study_4",65,"hypothesis","If there is no sun light, then these plants are fake",4,3,1,2.666666667,17226,0.151715915,"why there is plant growth in an abandoned building",0.340855800859838
"building","study_4",88,"hypothesis","The building houses plants that grow from elements found in decaying materials and environments.",3,4,4,3.666666667,17843,0.7751607,"why there is plant growth in an abandoned building",1.37037104268327
"building","study_4",113,"hypothesis","Someone could be tryig to create life using new methods?",3,4,3,3.333333333,18488,0.628407175,"why there is plant growth in an abandoned building",1.13388783765029
"building","study_4",110,"hypothesis","a kind of plant that does not need sunlight",2,2,2,2,18396,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",102,"hypothesis","If there is no direct sunlight, then these plants will not live very long.",2,2,2,2,18205,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",120,"hypothesis","The plants might be too expensive to breed",3,3,1,2.333333333,18667,0.013533977,"why there is plant growth in an abandoned building",0.143473576981904
"building","study_4",80,"hypothesis","Humans could be using this building as an experiment to see if plant life could survive without sunlight",2,4,3,3,17617,0.490225237,"why there is plant growth in an abandoned building",0.866730996624429
"building","study_4",105,"hypothesis","the plants in the abandoned building do not require sunlight in order to grow",2,2,2,2,18274,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",114,"hypothesis","you could be dreaming",NA,1,1,1,18519,-0.808971416,"why there is plant growth in an abandoned building",-1.84246229583668
"building","study_4",79,"hypothesis","Water kills these types of plants.",4,4,2,3.333333333,17591,0.619835588,"why there is plant growth in an abandoned building",1.06904745082024
"building","study_4",99,"hypothesis","The plants receive water from somewhere",2,2,3,2.333333333,18124,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",38,"hypothesis","it was discovered that all lants dont need direct",2,2,2,2,16466,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",112,"hypothesis","These plants are able to survive in harshe",NA,2,2,2,18457,-0.265794504,"why there is plant growth in an abandoned building",-0.458112087866199
"building","study_4",74,"hypothesis","If they injected the plant with ample vitamin D i may not need sun light anymore.",4,5,5,4.666666667,17474,1.381462312,"why there is plant growth in an abandoned building",2.3244727583927
"building","study_4",120,"hypothesis","It might contained an abundunt amount of water",2,3,3,2.666666667,18663,0.168859089,"why there is plant growth in an abandoned building",0.414394278783475
"building","study_4",42,"hypothesis","Maybe it is a different kind of plant that does not need sunlight",2,2,3,2.333333333,16568,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",31,"hypothesis","there must be sufficient minerals and nutrients to sutain the plants",NA,4,3,3.5,16260,0.650275669,"why there is plant growth in an abandoned building",1.16697943522703
"building","study_4",33,"hypothesis","Someone maybe tending to the plants",3,2,3,2.666666667,16316,-0.01432512,"why there is plant growth in an abandoned building",0.16933166843992
"building","study_4",118,"hypothesis","The plants must root back somewhere outside the building, reachable by sunlight.",4,4,3,3.666666667,18615,0.766589114,"why there is plant growth in an abandoned building",1.38721413959545
"building","study_4",44,"hypothesis","The plant life is unknown to the community and is a type of plant species that requires no light",2,2,2,2,16640,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",94,"hypothesis","If the plants grow without sunlight, they lack a constant source of energy.",2,2,3,2.333333333,17997,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",120,"hypothesis","It was previously built to research the possibility of plants to grow without sunlight",3,3,3,3,18664,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",102,"hypothesis","if there is so direct sunlight and the plants are still alive, the, they must have adapted to living that way though natural selection.",3,3,3,3,18206,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",99,"hypothesis","The building has been abandoned for a long time",3,1,1,1.666666667,18121,-0.629198319,"why there is plant growth in an abandoned building",-1.29605284346806
"building","study_4",61,"hypothesis","The plants have become more effiecent at using minimal light to stustain themselves",3,3,2,2.666666667,17093,0.160287502,"why there is plant growth in an abandoned building",0.392834367922429
"building","study_4",89,"hypothesis","If the building recieved no sunlight, then the plants are able to grow in the dark.",3,2,3,2.666666667,17865,-0.01432512,"why there is plant growth in an abandoned building",0.16933166843992
"building","study_4",80,"hypothesis","These plants may have developed an ability to thrive with no sunlight",2,2,2,2,17620,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",111,"hypothesis","someone put the plants in the building after letting them out in the sun",3,3,2,2.666666667,18417,0.160287502,"why there is plant growth in an abandoned building",0.392834367922429
"building","study_4",46,"hypothesis","There are other sources of light that help the plants grow.",2,2,3,2.333333333,16690,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",69,"hypothesis","There are holes in the building somewhere that allow them to get sunlight.",2,2,3,2.333333333,17354,-0.152507059,"why there is plant growth in an abandoned building",-0.192003161191187
"building","study_4",120,"hypothesis","The plants may develop a scent that can be vital to human life",3,3,3,3,18666,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",84,"hypothesis","The plants can thrive on their own.",2,2,2,2,17723,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",84,"hypothesis","The plants are very adaptive and can thrive very well.",3,3,3,3,17722,0.307041027,"why there is plant growth in an abandoned building",0.690466144311051
"building","study_4",112,"hypothesis","This plant life is able to undergo photosynthesis even without the presence of direct sunglight",2,3,2,2.333333333,18461,0.022105564,"why there is plant growth in an abandoned building",0.0972330878254381
"building","study_4",86,"hypothesis","There are multiples species of plants able to develop without sunlight.",2,2,2,2,17802,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
"building","study_4",112,"hypothesis","These plants do not need direct sunlight to flourish",2,2,2,2,18460,-0.299260584,"why there is plant growth in an abandoned building",-0.525050470132221
